id,handle,text,time,retweet_count,favorite_count,engagement,cleaned_text,cleaned_text_no_stopwords,themes,is_repeated,sentiment,sentiment_score
7.59e+17,HillaryClinton,"""There has never been a man or a woman more qualified than Hillary Clinton to serve as president."" —@POTUS https://t.co/5xI4BTop7Y",2016-07-28T03:27:53,3327,7885,11212,there has never been a man or a woman more qualified than hillary clinton to serve as president potus,woman qualified serve,Other,No,Positive,0.5
7.59e+17,HillaryClinton,"""We all need to get out and vote for Democrats up and down the ticket, and then hold them accountable until they get the job done.” —@POTUS",2016-07-28T03:25:52,4080,10367,14447,we all need to get out and vote for democrats up and down the ticket and then hold them accountable until they get the job done potus,democrats ticket hold accountable job,Other,No,Negative,-0.15555555555555556
7.59e+17,HillaryClinton,"""Democracy works, America, but we gotta want it—not just during an election year, but all the days in between.” —@POTUS",2016-07-28T03:25:26,2088,5660,7748,democracy works america but we gotta want itnot just during an election year but all the days in between potus,democracy gotta itnot days,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,“The American Dream is something no wall will ever contain.” —@POTUS,2016-07-28T03:25:00,3381,7189,10570,the american dream is something no wall will ever contain potus,dream wall contain,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"""She knows that for progress to happen, we have to listen to each other, and see ourselves in each other.” —@POTUS on Hillary",2016-07-28T03:22:21,1380,4520,5900,she knows that for progress to happen we have to listen to each other and see ourselves in each other potus on hillary,progress happen listen,Other,No,Negative,-0.125
7.59e+17,HillaryClinton,"""America has never been about what one person says he’ll do for us. It’s always been about what can be achieved by us, together.” —@POTUS",2016-07-28T03:21:50,2779,7465,10244,america has never been about what one person says hell do for us its always been about what can be achieved by us together potus,person hell achieved,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"""That’s who we are.
That’s our birthright.
The capacity to shape our own destiny.""
—@POTUS",2016-07-28T03:21:20,1559,4727,6286,"thats who we are
thats our birthright
the capacity to shape our own destiny
potus",birthright capacity shape destiny,Other,No,Positive,0.6
7.59e+17,HillaryClinton,"""Ronald Reagan called America 'a shining city on a hill.'

Donald Trump calls it 'a divided crime scene' that only he can fix.'"" —@POTUS",2016-07-28T03:20:28,2798,7909,10707,"ronald reagan called america a shining city on a hill

donald trump calls it a divided crime scene that only he can fix potus",ronald reagan called shining city hill calls divided crime scene fix,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"""America is already great. America is already strong &amp; I promise you, our strength, our greatness, does not depend on Donald Trump.” —@POTUS",2016-07-28T03:18:19,3953,8562,12515,america is already great america is already strong amp i promise you our strength our greatness does not depend on donald trump potus,strong promise strength greatness depend,Other,No,Positive,0.6166666666666667
7.59e+17,HillaryClinton,"""Meanwhile, Donald Trump calls our military a disaster…he suggests America is weak.” —@POTUS",2016-07-28T03:17:31,1095,3487,4582,meanwhile donald trump calls our military a disasterhe suggests america is weak potus,meanwhile calls military disasterhe suggests weak,Other,No,Negative,-0.2375
7.59e+17,HillaryClinton,"""She is fit and she is ready to be the next Commander-in-Chief.” —@POTUS on Hillary",2016-07-28T03:16:38,1353,4446,5799,she is fit and she is ready to be the next commanderinchief potus on hillary,fit ready commanderinchief,Other,No,Positive,0.20000000000000004
7.59e+17,HillaryClinton,"""I know Hillary won’t relent until ISIL is destroyed.” —@POTUS",2016-07-28T03:16:16,907,3315,4222,i know hillary wont relent until isil is destroyed potus,relent isil destroyed,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"""Hillary Clinton is respected around the world, not just by leaders, but by the people they serve.” —@POTUS",2016-07-28T03:15:55,1596,5206,6802,hillary clinton is respected around the world not just by leaders but by the people they serve potus,respected leaders serve,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"“Then there’s Donald Trump. He’s not really a plans guy, not really a facts guy either.” —@POTUS",2016-07-28T03:15:29,2318,6108,8426,then theres donald trump hes not really a plans guy not really a facts guy either potus,theres plans guy guy,Other,No,Negative,-0.1
7.59e+17,HillaryClinton,"""Don't boo, vote!” —@POTUS https://t.co/xahMq2sU1q",2016-07-28T03:14:59,7440,13713,21153,dont boo vote potus,boo,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"“Tim Kaine is as good a man, as humble and committed a public servant, as anyone I know. He will be a great vice president.” —@POTUS",2016-07-28T03:13:24,2044,7459,9503,tim kaine is as good a man as humble and committed a public servant as anyone i know he will be a great vice president potus,tim kaine humble committed public servant vice,Other,No,Positive,0.325
7.59e+17,HillaryClinton,“There has never been a man or a woman more qualified than Hillary Clinton to serve as president of the United States of America.” —@POTUS,2016-07-28T03:12:40,3497,8264,11761,there has never been a man or a woman more qualified than hillary clinton to serve as president of the united states of america potus,woman qualified serve united,Other,No,Positive,0.5
7.59e+17,HillaryClinton,"""No matter how daunting the odds.
No matter how much people try to knock her down.
She never, ever quits.""
—@POTUS on Hillary",2016-07-28T03:12:08,1502,4856,6358,"no matter how daunting the odds
no matter how much people try to knock her down
she never ever quits
potus on hillary",matter daunting odds matter try knock quits,Other,No,Neutral,0.022222222222222227
7.59e+17,HillaryClinton,“She sat with me in the Situation Room and forcefully argued in favor of the mission that took out Osama bin Laden” —@POTUS on Hillary,2016-07-28T03:11:37,1510,4927,6437,she sat with me in the situation room and forcefully argued in favor of the mission that took out osama bin laden potus on hillary,sat situation forcefully argued favor mission osama bin laden,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,“Nothing truly prepares you for the demands of the Oval Office…but Hillary’s been in the room; she’s been part of those decisions.” —@POTUS,2016-07-28T03:11:15,1515,4872,6387,nothing truly prepares you for the demands of the oval officebut hillarys been in the room shes been part of those decisions potus,truly prepares demands oval officebut decisions,Other,No,Neutral,0.0
7.59e+17,HillaryClinton,"“She was doing everything I was, but just like Ginger Rogers, it was backwards in heels.” —@POTUS on the 2008 election",2016-07-28T03:09:17,2863,7600,10463,she was doing everything i was but just like ginger rogers it was backwards in heels potus on the  election,ginger rogers backwards heels,Other,No,Neutral,0.0
7.58e+17,HillaryClinton,"“A leader with real plans to break down barriers,...the next president of the United States Hillary Clinton.” —@POTUS",2016-07-28T03:08:10,1193,3724,4917,a leader with real plans to break down barriersthe next president of the united states hillary clinton potus,leader plans break barriersthe united,Other,No,Neutral,0.014814814814814817
7.58e+17,HillaryClinton,"""What I see is Americans of every party, every background, every faith who believe that we are stronger together.” —@POTUS",2016-07-28T03:06:25,1400,3938,5338,what i see is americans of every party every background every faith who believe that we are stronger together potus,background faith stronger,Other,No,Neutral,0.0
7.58e+17,HillaryClinton,"“As I’ve traveled this country…what I’ve also seen, more than anything, is what is right with America.” —@POTUS",2016-07-28T03:05:24,884,3223,4107,as ive traveled this countrywhat ive also seen more than anything is what is right with america potus,ive traveled countrywhat ive seen,Other,No,Positive,0.39285714285714285
7.58e+17,HillaryClinton,"""The America I know is full of courage, and optimism, and ingenuity. The America I know is decent and generous.” —@POTUS",2016-07-28T03:04:47,1730,4452,6182,the america i know is full of courage and optimism and ingenuity the america i know is decent and generous potus,courage optimism ingenuity decent generous,Other,No,Positive,0.2583333333333333
7.58e+17,HillaryClinton,“What we heard was a deeply pessimistic vision of a country where we turn against each other.” —@POTUS on last week’s GOP convention,2016-07-28T03:04:23,999,3191,4190,what we heard was a deeply pessimistic vision of a country where we turn against each other potus on last weeks gop convention,heard deeply pessimistic vision weeks convention,Other,No,Neutral,-0.041666666666666664
7.58e+17,HillaryClinton,“This is not your typical election…this is a more fundamental choice about...whether we stay true to this great American experiment” —@POTUS,2016-07-28T03:03:33,1661,5424,7085,this is not your typical electionthis is a more fundamental choice aboutwhether we stay true to this great american experiment potus,typical electionthis fundamental choice aboutwhether stay true experiment,Other,No,Positive,0.2966666666666667
7.58e+17,HillaryClinton,"""We’re not done perfecting our union or living up to our founding creed—that all of us are created equal.” —@POTUS",2016-07-28T03:02:55,1081,3069,4150,were not done perfecting our union or living up to our founding creedthat all of us are created equal potus,perfecting union living founding creedthat created equal,Other,No,Neutral,0.0
7.58e+17,HillaryClinton,“We still have more work to do. More work to do for every American still in need of a good job or a raise.” —@POTUS,2016-07-28T03:02:09,834,2697,3531,we still have more work to do more work to do for every american still in need of a good job or a raise potus,job raise,Other,No,Positive,0.425
7.58e+17,HillaryClinton,"“By so many measures, our country is stronger and more prosperous than it was when we started.” —@POTUS",2016-07-28T03:01:28,898,3016,3914,by so many measures our country is stronger and more prosperous than it was when we started potus,measures stronger prosperous started,Other,No,Positive,0.5
7.58e+17,HillaryClinton,"“America learned that love has no limits, and marriage equality is now a reality across the land.” —@POTUS",2016-07-28T03:00:52,1500,4373,5873,america learned that love has no limits and marriage equality is now a reality across the land potus,learned limits marriage equality reality land,Other,No,Positive,0.5
7.58e+17,HillaryClinton,"""We brought more of our troops home to their families, and we delivered justice to Osama bin Laden."" —@POTUS",2016-07-28T03:00:25,873,3400,4273,we brought more of our troops home to their families and we delivered justice to osama bin laden potus,brought troops home families delivered justice osama bin laden,Families,No,Positive,0.5
7.58e+17,HillaryClinton,"""After a century of trying, we declared that health care in America is not a privilege for a few. It is a right for everybody.” —@POTUS",2016-07-28T03:00:05,1121,3482,4603,after a century of trying we declared that health care in america is not a privilege for a few it is a right for everybody potus,century trying declared health privilege,Other,No,Neutral,0.042857142857142844
